Codigo,Sitio,Replica,Fecha instalación,Fecha cierre,Días muestreo,Fecha registro,Hora registro,Temperatura,Presión atm,N. IND,Clase,Familia,Especie,Gremio,Instaladores de cámara,Observaciones,Num. Video,X,Y,ALTITUD,distance
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43641,1899-12-31 05:07:00,12,_,1,Carnivora,Canidae,Atelocynus microtis,Carnívoro,"Rodrigo C, DiegoG",parece un perro,MFDC0026,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43643,1899-12-31 23:50:00,15,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43647,1899-12-31 03:41:00,14,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43651,1899-12-31 02:17:00,13,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43651,1899-12-31 03:47:00,13,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43644,1899-12-31 19:52:00,15,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43633,1899-12-31 14:18:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43633,1899-12-31 14:21:00,15,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43636,1899-12-31 14:02:00,15,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43629,1899-12-31 11:25:00,16,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43638,1899-12-31 20:55:00,12,_,1,DIDELPHIMORPHIA,Didelphidae,marmosa 1,Omnívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43640,1899-12-31 05:40:00,12,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43624,1899-12-31 06:18:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43624,1899-12-31 06:19:00,14,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43625,1899-12-31 23:27:00,14,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43627,1899-12-31 01:11:00,14,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43627,1899-12-31 01:49:00,14,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43627,1899-12-31 01:50:00,14,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43637,1899-12-31 11:10:00,15,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,782637.5,9603213.1,1112.3,122.5108142
R2C3,Relavera,R2,07/06/2019,11/07/2019,34,43638,1899-12-31 13:30:00,15,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782637.5,9603213.1,1112.3,122.5108142
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43627,1899-12-31 15:12:00,20,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43629,1899-12-31 06:51:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43655,1899-12-31 08:08:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43626,1899-12-31 07:12:00,10,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43636,1899-12-31 07:28:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43636,1899-12-31 14:23:00,19,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43637,1899-12-31 19:05:00,18,_,1,RODENTIA,Cricetidae,Ratón 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43641,1899-12-31 20:40:00,20,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43644,1899-12-31 21:50:00,18,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43648,1899-12-31 12:28:00,22,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43650,1899-12-31 09:58:00,19,_,5,CARNIVORA,Procyonidae,Nasua nasua,Omnívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43656,1899-12-31 13:49:00,23,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43634,1899-12-31 10:23:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C4,Relavera,R2,07/06/2019,11/07/2019,34,43630,1899-12-31 03:53:00,18,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782668.2,9603207.2,1123.3,151.3122083
R2C5,Relavera,R2,07/06/2019,11/07/2019,34,43640,1899-12-31 08:54:00,16,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,782818.2,9603225.5,1162.3,301.8446541
R2C6,Relavera,R2,07/06/2019,11/07/2019,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782872.7,9603218.4,1190.3,353.9026725
R2C7,Relavera,R2,07/06/2019,11/07/2019,34,43623,1899-12-31 09:45:00,19,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782983.1,9603232.8,1207.3,465.154909
R2C7,Relavera,R2,07/06/2019,11/07/2019,34,43628,1899-12-31 12:58:00,19,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,782983.1,9603232.8,1207.3,465.154909
R2C7,Relavera,R2,07/06/2019,11/07/2019,34,43643,1899-12-31 07:44:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782983.1,9603232.8,1207.3,465.154909
R2C7,Relavera,R2,07/06/2019,11/07/2019,34,43644,1899-12-31 20:56:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782983.1,9603232.8,1207.3,465.154909
R2C7,Relavera,R2,07/06/2019,11/07/2019,34,43647,1899-12-31 09:33:00,18,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,782983.1,9603232.8,1207.3,465.154909
R2C7,Relavera,R2,07/06/2019,11/07/2019,34,43647,1899-12-31 11:39:00,19,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,782983.1,9603232.8,1207.3,465.154909
R2C7,Relavera,R2,07/06/2019,11/07/2019,34,43650,1899-12-31 11:53:00,19,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782983.1,9603232.8,1207.3,465.154909
R2C7,Relavera,R2,07/06/2019,11/07/2019,34,43651,1899-12-31 23:19:00,18,_,1,RODENTIA,Cuniculidae,Cuniculus paca,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782983.1,9603232.8,1207.3,465.154909
R2C7,Relavera,R2,07/06/2019,11/07/2019,34,43653,1899-12-31 12:54:00,17,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,782983.1,9603232.8,1207.3,465.154909
R2C7,Relavera,R2,07/06/2019,11/07/2019,34,43655,1899-12-31 11:07:00,17,_,1,RODENTIA,Sciuridae,Hadrosciurus sp.,Frugívoro,"Rodrigo C, DiegoG",ardilla 1,NA,782983.1,9603232.8,1207.3,465.154909
R2C8,Relavera,R2,07/06/2019,11/07/2019,34,43623,1899-12-31 22:38:00,19,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783034.1,9603260,1231.3,520.2303199
R2C8,Relavera,R2,07/06/2019,11/07/2019,34,43625,1899-12-31 22:00:00,17,_,1,DIDELPHIMORPHIA,Didelphidae,Metachirus nudicaudatus,Omnívoro,"Rodrigo C, DiegoG",NA,NA,783034.1,9603260,1231.3,520.2303199
R2C8,Relavera,R2,07/06/2019,11/07/2019,34,43626,1899-12-31 03:16:00,17,_,1,RODENTIA,Cricetidae,rata 1,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783034.1,9603260,1231.3,520.2303199
R2C8,Relavera,R2,07/06/2019,11/07/2019,34,43629,1899-12-31 08:28:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783034.1,9603260,1231.3,520.2303199
R2C8,Relavera,R2,07/06/2019,11/07/2019,34,43633,1899-12-31 08:16:00,18,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783034.1,9603260,1231.3,520.2303199
R2C8,Relavera,R2,07/06/2019,11/07/2019,34,43631,1899-12-31 02:02:00,20,_,1,RODENTIA,Dasyproctidae,Dasyprocta fuliginosa,Frugívoro,"Rodrigo C, DiegoG",NA,NA,783034.1,9603260,1231.3,520.2303199
